date,polarity_mean,n_docs,ptsi_z,shock_flag
2025-01-02,0.5021,1,,0.0
2025-01-03,0.9947,1,,0.0
2025-01-06,0.997,1,0.5813796820839003,1.0
2025-01-07,0.9846,1,0.46927438199513205,0.0
2025-01-08,0.9274,1,0.2162810746555084,0.0
2025-01-10,0.8594,1,-0.09472513164804093,-0.0
2025-01-13,0.9858,1,0.5170519317821939,0.0
2025-01-14,0.6058,1,-1.2904771638826074,-1.0
2025-01-15,0.9764,1,0.5687635174916279,0.0
2025-01-16,0.9906,1,0.6017241407251919,1.0
2025-01-17,0.9939,1,0.5829817218071213,1.0
2025-01-21,0.997,1,0.5682958885840512,0.0
2025-01-22,0.9548,1,0.30519891475084643,0.0
2025-01-23,0.9916,1,0.508918284359214,0.0
2025-01-24,0.9765,1,0.3975633579698149,0.0
2025-01-27,0.995,1,0.4989804237384467,0.0
2025-01-28,0.9958,1,0.48639263585054554,0.0
2025-01-29,0.9943,1,0.46037907925741345,0.0
2025-01-30,0.995,1,0.4508949058936284,0.0
2025-01-31,0.9878,1,0.38775613590644664,0.0
2025-02-03,0.9891,1,0.38673525051106966,0.0
2025-02-04,0.987,1,0.3615913084485484,0.0
2025-02-05,0.3257,1,-3.2603444740002625,-1.0
2025-02-07,0.9912,1,0.42145082860176003,0.0
2025-02-10,0.9951,1,0.43312829164288574,0.0
2025-02-11,0.9231,1,0.018929906737787973,0.0
2025-02-12,0.9905,1,0.40553221452378563,0.0
2025-02-14,-0.9343,1,-4.619673085610492,-1.0
2025-02-18,0.9899,1,0.3385246625286057,0.0
2025-02-19,0.9947,1,0.3446811139165965,0.0
2025-02-20,0.9753,1,0.28800853856768166,0.0
2025-02-24,0.9967,1,0.33995464234184275,0.0
2025-02-25,0.9946,1,0.32867754318309467,0.0
2025-02-26,0.9959,1,0.3269752938068223,0.0
2025-02-27,0.9947,1,0.3185810799397637,0.0
2025-02-28,0.9951,1,0.31492168804371756,0.0
2025-03-03,0.9938,1,0.3066284582553476,0.0
2025-03-04,0.9758,1,0.25033043772940666,0.0
2025-03-05,0.9206,1,0.08519778725582548,0.0
2025-03-06,0.9234,1,0.09247177271701248,0.0
2025-03-07,0.802,1,-0.2742542509605653,-0.0
2025-03-10,0.9884,1,0.2971766922173165,0.0
2025-03-11,0.8679,1,-0.07801339732298102,-0.0
2025-03-12,0.9912,1,0.30763522410053035,0.0
2025-03-13,0.9743,1,0.250728601765876,0.0
2025-03-14,0.9742,1,0.24755781322887568,0.0
2025-03-17,0.9942,1,0.3091819757643403,0.0
2025-03-18,0.9531,1,0.17197075171183762,0.0
2025-03-19,0.9975,1,0.31620111207033036,0.0
2025-03-20,0.9961,1,0.30812562539913935,0.0
2025-03-21,0.9874,1,0.2757161827315934,0.0
2025-03-24,0.9932,1,0.29252074047504706,0.0
2025-03-25,0.9874,1,0.26976017927854135,0.0
2025-03-26,0.995,1,0.29330374531895204,0.0
2025-03-27,0.9945,1,0.2887055241235862,0.0
2025-03-28,0.9732,1,0.21120731374608148,0.0
2025-03-31,0.9844,1,0.24895967953172812,0.0
2025-04-02,0.9958,1,0.28740845795181397,0.0
2025-04-03,0.996,1,0.28552175203160435,0.0
2025-04-04,0.9888,1,0.2568469161463801,0.0
2025-04-07,0.9938,1,0.2500843806832793,0.0
2025-04-08,0.994,1,0.25088556087386155,0.0
2025-04-09,0.9966,1,0.2607190508699017,0.0
2025-04-14,0.9927,1,0.24547056313692833,0.0
2025-04-15,0.9914,1,0.23643106359778573,0.0
2025-04-16,0.9992,1,0.25705508290510404,0.0
2025-04-17,0.9848,1,0.20283836948343462,0.0
2025-04-18,0.9097,1,-0.10065879356078508,-0.0
2025-04-21,0.9762,1,0.15332451270683578,0.0
2025-04-22,0.9267,1,-0.031665623667499795,-0.0
2025-04-23,0.9962,1,0.23370507644372165,0.0
2025-04-24,0.9801,1,0.1733119977890154,0.0
2025-04-25,0.9767,1,0.15889851458642765,0.0
2025-04-28,0.9958,1,0.2315903324130942,0.0
2025-04-29,0.9977,1,0.23743473690649528,0.0
2025-04-30,0.9934,1,0.22111861871054025,0.0
2025-05-01,0.9969,1,0.23441266731502086,0.0
2025-05-02,0.9937,1,0.22223086557444405,0.0
2025-05-05,0.9935,1,0.22156730088992915,0.0
2025-05-06,0.9986,1,0.24032210501244458,0.0
2025-05-07,0.9952,1,0.22693035339040435,0.0
2025-05-08,0.9747,1,0.1494533094377922,0.0
2025-05-09,0.9928,1,0.18492266739569269,0.0
2025-05-12,0.9877,1,0.16471214221871572,0.0
2025-05-13,0.9702,1,0.09622159680193636,0.0
2025-05-14,0.8271,1,-0.47049554650738346,-0.0
2025-05-15,0.9896,1,0.18018724286972315,0.0
2025-05-16,0.9855,1,0.2275665652245938,0.0
2025-05-19,0.9946,1,0.45769981975087565,0.0
2025-05-20,0.9915,1,0.3801413908315283,0.0
2025-05-21,0.4389,1,-6.63469205111147,-1.0
2025-05-22,0.996,1,0.3555232877806342,0.0
2025-05-23,0.9944,1,0.33549331001160454,0.0
2025-05-27,0.9978,1,0.37770349757317057,0.0
2025-05-28,-0.9834,1,-7.262463858649973,-1.0
2025-05-29,0.2273,1,-2.487003088195734,-1.0
2025-05-30,0.9898,1,0.24325031326050242,0.0
2025-06-02,0.9956,1,0.2627639240375197,0.0
2025-06-03,0.9595,1,0.1312014500083328,0.0
2025-06-04,0.9971,1,0.26122316179683824,0.0
2025-06-05,0.9538,1,0.0974447606330564,0.0
2025-06-06,0.984,1,0.20591157789525727,0.0
2025-06-09,0.9944,1,0.2355952604995316,0.0
2025-06-10,0.9926,1,0.22905897442258608,0.0
2025-06-11,0.7003,1,-0.7974692060714336,-1.0
2025-06-12,0.9938,1,0.2471754385785819,0.0
2025-06-13,0.9939,1,0.24755061844171258,0.0
2025-06-16,0.9677,1,0.15332731104054012,0.0
2025-06-17,0.9987,1,0.263678081660931,0.0
2025-06-18,0.9946,1,0.24916822977572955,0.0
2025-06-20,0.9686,1,0.15770193903917293,0.0
2025-06-23,0.9799,1,0.19878847428686316,0.0
2025-06-24,0.9958,1,0.2549194555683755,0.0
2025-06-25,0.9973,1,0.2601183366903893,0.0
2025-06-26,0.9477,1,0.08621264182069663,0.0
2025-06-27,0.9857,1,0.22089597786078585,0.0
2025-06-30,-0.765,1,-4.672932614572592,-1.0
2025-07-01,0.816,1,-0.21285258337761243,-0.0
2025-07-02,0.9976,1,0.29856520592975216,0.0
2025-07-03,0.9955,1,0.2923094414283485,0.0
2025-07-08,0.9963,1,0.294434918744269,0.0
2025-07-09,0.9463,1,0.15594203904665077,0.0
2025-07-10,0.9872,1,0.27165947747263225,0.0
2025-07-11,0.996,1,0.2962892258991175,0.0
2025-07-14,0.9951,1,0.2935644143563016,0.0
2025-07-15,-0.9979,1,-4.312920213612545,-1.0
2025-07-16,0.999,1,0.32798750465382726,0.0
2025-07-17,-0.9953,1,-3.7002977928615466,-1.0
2025-07-18,-0.7845,1,-2.961964602421775,-1.0
2025-07-21,0.9946,1,0.3682003244205749,0.0
2025-07-22,0.9913,1,0.3621965117004611,0.0
2025-07-23,0.9955,1,0.3695143702763215,0.0
2025-07-25,0.9945,1,0.36701472200851554,0.0
2025-07-28,0.9895,1,0.35788056477094055,0.0
2025-07-29,0.98,1,0.340722002082626,0.0
2025-07-30,0.9899,1,0.3593768960437105,0.0
2025-07-31,-0.9084,1,-2.9017321527277997,-1.0
2025-08-01,-0.7543,1,-2.450153981231384,-1.0
2025-08-04,0.9978,1,0.42829109972741564,0.0
2025-08-05,0.9937,1,0.4217140711178866,0.0
2025-08-06,0.997,1,0.4270773926442417,0.0
2025-08-08,0.9955,1,0.4239434991450627,0.0
2025-08-11,-0.9435,1,-2.554901455931708,-1.0
2025-08-12,0.9831,1,0.43092690849243487,0.0
2025-08-13,-0.8856,1,-2.307060355143699,-1.0
2025-08-14,0.9927,1,0.4664801911539502,0.0
2025-08-15,0.9866,1,0.457559964577886,0.0
2025-08-18,0.7717,1,0.1456333831173957,0.0
2025-08-19,0.9582,1,0.4226239398406124,0.0
2025-08-21,0.9952,1,0.47727421112883933,0.0
2025-08-22,0.9628,1,0.41620682653219687,0.0
2025-08-25,0.9943,1,0.46285649280521707,0.0
2025-08-26,0.9941,1,0.46256962986751105,0.0
2025-08-27,0.9898,1,0.4564479738323724,0.0
2025-08-28,0.9861,1,0.4245926396963594,0.0
2025-08-29,0.995,1,0.4199711284668495,0.0
2025-09-02,0.9646,1,0.373105690082614,0.0
2025-09-03,0.9914,1,0.415227751258448,0.0
2025-09-04,0.9891,1,0.41072538815966764,0.0
2025-09-05,0.9964,1,0.4221824178003696,0.0
2025-09-08,0.9948,1,0.4184292987535157,0.0
2025-09-09,0.9959,1,0.41978673047150245,0.0
