date,polarity_mean,n_docs,ptsi_z,shock_flag
2024-06-18,0.9915,1,0.20469039462139943,0.0
2024-06-20,-0.9647,1,-5.161804302303722,-1.0
2024-06-21,0.9963,1,0.25235567615409193,0.0
2024-06-24,0.7758,1,-0.3463202881154945,-0.0
2024-06-25,0.9472,1,0.1290800857251692,0.0
2024-06-26,0.9979,1,0.2688343692292418,0.0
2024-06-27,0.9906,1,0.2489666922581359,0.0
2024-06-28,0.9623,1,0.17251559956476759,0.0
2024-07-01,0.9955,1,0.2368117134090403,0.0
2024-07-02,-0.9927,1,-5.213464845461908,-1.0
2024-07-03,0.9565,1,0.15735996000714733,0.0
2024-07-05,0.9922,1,0.2555559482331971,0.0
2024-07-08,0.9955,1,0.2637832436488853,0.0
2024-07-09,0.9833,1,0.2307926234277088,0.0
2024-07-10,0.9914,1,0.2534868028783375,0.0
2024-07-11,0.9972,1,0.26929569514356294,0.0
2024-07-12,0.9969,1,0.26846911353747466,0.0
2024-07-15,0.9983,1,0.2715947517123672,0.0
2024-07-16,0.9942,1,0.2599525549369396,0.0
2024-07-18,0.9972,1,0.26793600112243954,0.0
2024-07-19,0.9889,1,0.24544588104437406,0.0
2024-07-22,0.9973,1,0.2685452833841499,0.0
2024-07-23,0.9967,1,0.2509308368466698,0.0
2024-07-24,0.7984,1,-0.2888695433424067,-0.0
2024-07-25,0.9169,1,0.04265895875283888,0.0
2024-07-26,0.9888,1,0.24217399667666073,0.0
2024-07-29,0.9851,1,0.23247928197924836,0.0
2024-07-30,0.9958,1,0.2615307388043301,0.0
2024-07-31,0.9903,1,0.24664545102992944,0.0
2024-08-01,0.9983,1,0.26875670031329296,0.0
2024-08-02,0.9946,1,0.2585882558729758,0.0
2024-08-05,0.9987,1,0.26979458376467264,0.0
2024-08-06,0.9398,1,0.10938187770971716,0.0
2024-08-07,-0.1406,1,-2.6544912744858213,-1.0
2024-08-08,0.9834,1,0.26556184928568716,0.0
2024-08-09,0.9909,1,0.285209748637889,0.0
2024-08-12,0.9981,1,0.30291425895308094,0.0
2024-08-13,0.91,1,0.07780709965861304,0.0
2024-08-14,0.9022,1,0.06064311545623493,0.0
2024-08-15,0.9953,1,0.30261186083099945,0.0
2024-08-16,0.9948,1,0.30129282606047114,0.0
2024-08-19,0.9002,1,0.05958280450648205,0.0
2024-08-20,0.8246,1,-0.13005109555600655,-0.0
2024-08-21,0.9501,1,0.19764170479469162,0.0
2024-08-22,-0.516,1,-3.2238607588928647,-1.0
2024-08-23,0.9902,1,0.33106599825395727,0.0
2024-08-26,0.9951,1,0.32343758790033134,0.0
2024-08-27,0.9986,1,0.33138131598977294,0.0
2024-08-28,0.9969,1,0.32725877866110703,0.0
2024-08-29,0.8922,1,0.08199406637776854,0.0
2024-08-30,0.995,1,0.32266489804411835,0.0
2024-09-03,0.9977,1,0.3289999361342069,0.0
2024-09-04,0.9965,1,0.3257426744300459,0.0
2024-09-05,0.9693,1,0.2619148096049576,0.0
2024-09-06,0.9954,1,0.3237600303755476,0.0
2024-09-09,0.9963,1,0.32340427045115194,0.0
2024-09-10,0.9847,1,0.29644780277803623,0.0
2024-09-11,0.9968,1,0.3250537505697498,0.0
2024-09-12,0.9858,1,0.2927504904660373,0.0
2024-09-13,0.9356,1,0.17504591149952187,0.0
2024-09-16,0.9928,1,0.31075694895224987,0.0
2024-09-17,0.9977,1,0.2974553266461578,0.0
2024-09-18,0.9766,1,0.2375990691626277,0.0
2024-09-19,0.8002,1,-0.27263991039643687,-0.0
2024-09-20,-0.937,1,-4.293049212778893,-1.0
2024-09-23,0.991,1,0.3049330196755362,0.0
2024-09-24,0.9431,1,0.19267633699299705,0.0
2024-09-25,0.9545,1,0.22020325608745103,0.0
2024-09-26,-0.9986,1,-3.787069927577558,-1.0
2024-09-27,0.9934,1,0.3130223450384873,0.0
2024-09-30,0.9974,1,0.320787746928865,0.0
2024-10-01,0.9934,1,0.31120471315867393,0.0
2024-10-02,0.9924,1,0.3089572652141542,0.0
2024-10-03,0.9981,1,0.32189250956619425,0.0
2024-10-04,0.8555,1,-0.012437688882888568,-0.0
2024-10-07,0.9688,1,0.2589099535031668,0.0
2024-10-08,0.989,1,0.30743250126862504,0.0
2024-10-09,0.7783,1,-0.1865151650250359,-0.0
2024-10-10,0.9973,1,0.33605300640853564,0.0
2024-10-11,0.9955,1,0.33183221638573607,0.0
2024-10-15,0.9987,1,0.3390359188595231,0.0
2024-10-16,0.9863,1,0.30992623139681497,0.0
2024-10-17,0.997,1,0.3354513862428121,0.0
2024-10-18,0.9981,1,0.3298777183010336,0.0
2024-10-21,0.9938,1,0.3163433621319309,0.0
2024-10-22,0.9916,1,0.31097819309231345,0.0
2024-10-23,-0.9865,1,-3.7630191453368296,-1.0
2024-10-24,0.9962,1,0.3482412940570151,0.0
2024-10-25,0.9903,1,0.3360072649106578,0.0
2024-10-28,0.9912,1,0.3381479864274782,0.0
2024-10-29,0.9971,1,0.35028596060991996,0.0
2024-10-30,-0.876,1,-3.1599208854894623,-1.0
2024-10-31,0.9904,1,0.36364656234922227,0.0
2024-11-01,0.9891,1,0.33450571942619695,0.0
2024-11-04,0.9952,1,0.345908790124125,0.0
2024-11-05,0.9887,1,0.3333845582003452,0.0
2024-11-06,0.9987,1,0.35275305689148634,0.0
2024-11-07,0.9968,1,0.34600380411459175,0.0
2024-11-08,0.9775,1,0.3059998157420974,0.0
2024-11-12,0.9968,1,0.34331895942440177,0.0
2024-11-13,0.9973,1,0.3441968268221837,0.0
2024-11-14,0.922,1,0.19766071438621732,0.0
2024-11-15,0.9708,1,0.2872210172828015,0.0
2024-11-18,0.9961,1,0.33453972480118416,0.0
2024-11-19,-0.4939,1,-2.5524165591868635,-1.0
2024-11-20,0.9836,1,0.31046606382450564,0.0
2024-11-21,0.9944,1,0.3314175772258582,0.0
2024-11-22,0.9784,1,0.30113163451697583,0.0
2024-11-25,0.9935,1,0.33051839635126157,0.0
2024-11-26,0.9947,1,0.32927621933133083,0.0
2024-11-27,0.9978,1,0.3351791075936349,0.0
2024-11-29,0.9783,1,0.2981025064473073,0.0
2024-12-02,0.9894,1,0.3198561669403231,0.0
2024-12-03,-0.3781,1,-2.190548951210039,-1.0
2024-12-04,0.9978,1,0.3637536314492341,0.0
2024-12-05,0.936,1,0.2510352986396199,0.0
2024-12-06,0.9755,1,0.32472462072275216,0.0
2024-12-09,0.9617,1,0.3002850279562526,0.0
2024-12-10,0.9892,1,0.3512729022334458,0.0
2024-12-11,0.9942,1,0.35854770189588,0.0
2024-12-12,0.9911,1,0.35284940283922717,0.0
2024-12-13,0.9946,1,0.3594587292018067,0.0
2024-12-17,0.9778,1,0.3282132744985303,0.0
2024-12-18,0.9865,1,0.3382712003159678,0.0
2024-12-19,0.9953,1,0.32528625968113944,0.0
2024-12-20,0.4678,1,-0.7339319454734466,-1.0
2024-12-23,0.9972,1,0.34368571467038367,0.0
2024-12-26,-0.987,1,-3.281861082460608,-1.0
2024-12-27,0.9976,1,0.34300037860596716,0.0
2024-12-30,0.9985,1,0.34464266047775166,0.0
2024-12-31,0.9973,1,0.342198140198479,0.0
