date,ptsi_z_weekly,polarity_mean,n_docs,spx_close_weekly,spx_close_weekly,spx_ret_weekly,ptsi_z,spx_ret,d_ptsi_z,spx_ret_lead1,rv_weekly,rv
2015-05-01,-0.32379561623895325,0.70802,5.0,2108.3,-0.004448658543588264,-0.004448658543588264,-0.32379561623895325,-0.004448658543588264,-0.6661836988927192,0.0036928363147777725,0.09065970458195839,0.09065970458195839
2015-05-08,0.3924071466657161,0.9949600000000001,5.0,2116.1,0.0036928363147777725,0.0036928363147777725,0.3924071466657161,0.0036928363147777725,0.7162027629046693,0.0031140914096726433,0.1092524852867722,0.1092524852867722
2015-05-15,-0.23808003295021515,0.72828,5.0,2122.7,0.0031140914096726433,0.0031140914096726433,-0.23808003295021515,0.0031140914096726433,-0.6304871796159313,0.001600452233921912,0.11352600161475024,0.11352600161475024
2015-05-22,-0.3702835932348541,0.6819200000000001,5.0,2126.1,0.001600452233921912,0.001600452233921912,-0.3702835932348541,0.001600452233921912,-0.13220356028463895,-0.008834355318892683,0.10029417884751854,0.10029417884751854
2015-05-29,-0.8728550177665396,0.3972,4.0,2107.4,-0.008834355318892683,-0.008834355318892683,-0.8728550177665396,-0.008834355318892683,-0.5025714245316855,-0.006952077902547671,0.1115670492185459,0.1115670492185459
2015-06-05,0.42923778431528375,0.98948,5.0,2092.8,-0.006952077902547671,-0.006952077902547671,0.42923778431528375,-0.006952077902547671,1.3020928020818234,0.0006209845192268085,0.09269928165391726,0.09269928165391726
2015-06-12,0.3853411730090819,0.9826,5.0,2094.1,0.0006209845192268085,0.0006209845192268085,0.3853411730090819,0.0006209845192268085,-0.04389661130620187,0.007564080688005588,0.09346541595773124,0.09346541595773124
2015-06-19,0.3552146095625046,0.9940999999999999,5.0,2110.0,0.007564080688005588,0.007564080688005588,0.3552146095625046,0.007564080688005588,-0.03012656344657727,-0.004036572024940753,0.09706895063605979,0.09706895063605979
2015-06-26,0.20827576792236102,0.93875,4.0,2101.5,-0.004036572024940753,-0.004036572024940753,0.20827576792236102,-0.004036572024940753,-0.1469388416401436,-0.011823127935400492,0.09010380157963814,0.09010380157963814
2015-07-03,0.3547203183204588,0.995575,4.0,2076.8,-0.011823127935400492,-0.011823127935400492,0.3547203183204588,-0.011823127935400492,0.14644455039809778,-9.630664041737394e-05,0.11686763612287843,0.11686763612287843
2015-07-10,-0.6096538786559135,0.55342,5.0,2076.6,-9.630664041737394e-05,-9.630664041737394e-05,-0.6096538786559135,-9.630664041737394e-05,-0.9643741969763723,0.02379251934763225,0.12873278832551457,0.12873278832551457
2015-07-17,0.3429145696062509,0.99034,5.0,2126.6,0.02379251934763225,0.02379251934763225,0.3429145696062509,0.02379251934763225,0.9525684482621644,-0.022300807693110596,0.133417324987613,0.133417324987613
2015-07-24,-0.46748860171755,0.57934,5.0,2079.7,-0.022300807693110596,-0.022300807693110596,-0.46748860171755,-0.022300807693110596,-0.8104031713238009,0.011521580781298687,0.13125334400148672,0.13125334400148672
2015-07-31,0.3185113210257903,0.9821200000000001,5.0,2103.8,0.011521580781298687,0.011521580781298687,0.3185113210257903,0.011521580781298687,0.7859999227433403,-0.012531851956635177,0.11791652457150244,0.11791652457150244
2015-08-07,0.1832175669690994,0.9135199999999999,5.0,2077.6,-0.012531851956635177,-0.012531851956635177,0.1832175669690994,-0.012531851956635177,-0.13529375405669086,0.006668130533714502,0.10389059717857352,0.10389059717857352
2015-08-14,0.3200426944751489,0.99074,5.0,2091.5,0.006668130533714502,0.006668130533714502,0.3200426944751489,0.006668130533714502,0.13682512750604947,-0.05939122068380439,0.09843509218077269,0.09843509218077269
2015-08-21,0.24240906213428862,0.9705400000000001,5.0,1970.9,-0.05939122068380439,-0.05939122068380439,0.24240906213428862,-0.05939122068380439,-0.07763363234086026,0.00909143087075209,0.16376668940566871,0.16376668940566871
2015-08-28,0.17414540416411184,0.96632,5.0,1988.9,0.00909143087075209,0.00909143087075209,0.17414540416411184,0.00909143087075209,-0.06826365797017678,-0.03463173127853146,0.26696246350111175,0.26696246350111175
2015-09-04,0.04437649363496291,0.91866,5.0,1921.2,-0.03463173127853146,-0.03463173127853146,0.04437649363496291,-0.03463173127853146,-0.12976891052914893,0.020504556405676853,0.2961907232860214,0.2961907232860214
2015-09-11,0.25086441379151775,0.98815,4.0,1961.0,0.020504556405676853,0.020504556405676853,0.25086441379151775,0.020504556405676853,0.20648792015655484,-0.0015310031058905773,0.31125570760417526,0.31125570760417526
2015-09-18,-0.6177849142477736,0.6147199999999999,5.0,1958.0,-0.0015310031058905773,-0.0015310031058905773,-0.6177849142477736,-0.0015310031058905773,-0.8686493280392913,-0.01373019281190202,0.31959157323286047,0.31959157323286047
2015-09-25,-0.2399893429090975,0.74418,5.0,1931.3,-0.01373019281190202,-0.01373019281190202,-0.2399893429090975,-0.01373019281190202,0.37779557133867614,0.010353712395296045,0.2158700649793355,0.2158700649793355
2015-10-02,-1.1053160124943306,0.24059999999999998,5.0,1951.4,0.010353712395296045,0.010353712395296045,-1.1053160124943306,0.010353712395296045,-0.8653266695852332,0.03202250268387073,0.19620493314440318,0.19620493314440318
2015-10-09,0.1798034530703573,0.91134,5.0,2014.9,0.03202250268387073,0.03202250268387073,0.1798034530703573,0.03202250268387073,1.285119465564688,0.00899215545245649,0.17429994095147083,0.17429994095147083
2015-10-16,-1.838516649297761,-0.17386666666666664,3.0,2033.1,0.00899215545245649,0.00899215545245649,-1.838516649297761,0.00899215545245649,-2.018320102368118,0.020495812752002362,0.17628350783116045,0.17628350783116045
2015-10-23,-0.20095327841930083,0.6582800000000001,5.0,2075.2,0.020495812752002362,0.020495812752002362,-0.20095327841930083,0.020495812752002362,1.63756337087846,0.0020218559816906393,0.16717443726718847,0.16717443726718847
2015-10-30,-0.6909316829527951,0.316575,4.0,2079.4,0.0020218559816906393,0.0020218559816906393,-0.6909316829527951,0.0020218559816906393,-0.4899784045334942,0.009476929205899912,0.12837959373581737,0.12837959373581737
2015-11-06,0.4271938780761021,0.98458,5.0,2099.2,0.009476929205899912,0.009476929205899912,0.4271938780761021,0.009476929205899912,1.1181255610288972,-0.036974761582024396,0.1117092111243096,0.1117092111243096
2015-11-13,-0.8683964553716719,0.134675,4.0,2023.0,-0.036974761582024396,-0.036974761582024396,-0.8683964553716719,-0.036974761582024396,-1.295590333447774,0.032199659394398165,0.1239134488855934,0.1239134488855934
2015-11-20,0.25164125055534037,0.83192,5.0,2089.2,0.032199659394398165,0.032199659394398165,0.25164125055534037,0.032199659394398165,1.1200377059270124,0.00043069414203917997,0.13135972708355656,0.13135972708355656
2015-11-27,-0.14492943856366813,0.53695,4.0,2090.1,0.00043069414203917997,0.00043069414203917997,-0.14492943856366813,0.00043069414203917997,-0.3965706891190085,0.0007652207556912204,0.11872092681508123,0.11872092681508123
2015-12-04,-0.01349861219823858,0.59394,5.0,2091.7,0.0007652207556912204,0.0007652207556912204,-0.01349861219823858,0.0007652207556912204,0.13143082636542955,-0.038649092842710654,0.15119475531949406,0.15119475531949406
2015-12-11,0.5480354715075204,0.99408,5.0,2012.4,-0.038649092842710654,-0.038649092842710654,0.5480354715075204,-0.038649092842710654,0.561534083705759,-0.003434633407055949,0.16650352254836318,0.16650352254836318
2015-12-18,0.4499336676398869,0.93536,5.0,2005.5,-0.003434633407055949,-0.003434633407055949,0.4499336676398869,-0.003434633407055949,-0.09810180386763351,0.0272978956803514,0.16896902316140952,0.16896902316140952
2015-12-25,-0.07913815823580797,0.5747249999999999,4.0,2061.0,0.0272978956803514,0.0272978956803514,-0.07913815823580797,0.0272978956803514,-0.5290718258756949,-0.008331554442726851,0.18099619918231785,0.18099619918231785
2016-01-01,0.4817665533132449,0.96545,4.0,2043.9,-0.008331554442726851,-0.008331554442726851,0.4817665533132449,-0.008331554442726851,0.5609047115490529,-0.06149343691749437,0.18429110759307668,0.18429110759307668
2016-01-08,0.5148148338396906,0.5795,5.0,1922.0,-0.06149343691749437,-0.06149343691749437,0.5148148338396906,-0.06149343691749437,0.033048280526445706,-0.021934971968809003,0.18667602773295863,0.18667602773295863
2016-01-15,0.16237166957967814,0.7125199999999999,5.0,1880.3,-0.021934971968809003,-0.021934971968809003,0.16237166957967814,-0.021934971968809003,-0.3524431642600125,0.01404754827915245,0.21130459902055632,0.21130459902055632
2016-01-22,-0.13452083687651958,0.50695,4.0,1906.9,0.01404754827915245,0.01404754827915245,-0.13452083687651958,0.01404754827915245,-0.2968925064561977,0.01731217368660205,0.20873524545913527,0.20873524545913527
2016-01-29,0.40880888677234734,0.925025,4.0,1940.2,0.01731217368660205,0.01731217368660205,0.40880888677234734,0.01731217368660205,0.5433297236488669,-0.031519283703188274,0.23099766600312235,0.23099766600312235
2016-02-05,-0.12835865014095024,0.59078,5.0,1880.0,-0.031519283703188274,-0.031519283703188274,-0.12835865014095024,-0.031519283703188274,-0.5371675369132975,-0.008117968102447559,0.23772330509813971,0.23772330509813971
2016-02-12,-0.03905537171886421,0.5958,5.0,1864.8,-0.008117968102447559,-0.008117968102447559,-0.03905537171886421,-0.008117968102447559,0.08930327842208603,0.028024886998033512,0.2235484664828141,0.2235484664828141
2016-02-19,0.47266790596853747,0.9927,4.0,1917.8,0.028024886998033512,0.028024886998033512,0.47266790596853747,0.028024886998033512,0.5117232776874017,0.015624509482899632,0.21291046002532965,0.21291046002532965
2016-02-26,-0.4358280088784937,0.38561999999999996,5.0,1948.0,0.015624509482899632,0.015624509482899632,-0.4358280088784937,0.015624509482899632,-0.9084959148470312,0.026343975339601852,0.1978968705658989,0.1978968705658989
2016-03-04,-0.7489794739213669,0.08089999999999997,4.0,2000.0,0.026343975339601852,0.026343975339601852,-0.7489794739213669,0.026343975339601852,-0.31315146504287317,0.011038847115216448,0.1851129031468034,0.1851129031468034
2016-03-11,-0.23571717835691283,0.41576,5.0,2022.2,0.011038847115216448,0.011038847115216448,-0.23571717835691283,0.011038847115216448,0.513262295564454,0.013458624485170982,0.1705519996846694,0.1705519996846694
2016-03-18,0.4777167861966424,0.9421800000000001,5.0,2049.6,0.013458624485170982,0.013458624485170982,0.4777167861966424,0.013458624485170982,0.7134339645535552,-0.006706670591838346,0.13664478251874046,0.13664478251874046
2016-03-25,0.5191577075542184,0.9935,5.0,2035.9,-0.006706670591838346,-0.006706670591838346,0.5191577075542184,-0.006706670591838346,0.041440921357576044,0.017962368697268954,0.12383259842307423,0.12383259842307423
2016-04-01,-0.062217600090257216,0.58864,5.0,2072.8,0.017962368697268954,0.017962368697268954,-0.062217600090257216,0.017962368697268954,-0.5813753076444756,-0.012231974664472154,0.08963846456219388,0.08963846456219388
2016-04-08,0.43574930485375496,0.95762,5.0,2047.6,-0.012231974664472154,-0.012231974664472154,0.43574930485375496,-0.012231974664472154,0.4979669049440122,0.016035999957107784,0.1055320422425898,0.1055320422425898
2016-04-15,-0.023866295457376695,0.6495,5.0,2080.7,0.016035999957107784,0.016035999957107784,-0.023866295457376695,0.016035999957107784,-0.45961560031113163,0.005224947773439561,0.09985963141642214,0.09985963141642214
2016-04-22,0.4262779239642788,0.96858,5.0,2091.6,0.005224947773439561,0.005224947773439561,0.4262779239642788,0.005224947773439561,0.4501442194216555,-0.01265382902037118,0.0981203379709523,0.0981203379709523
2016-04-29,0.3983598348433054,0.9562799999999999,5.0,2065.3,-0.01265382902037118,-0.01265382902037118,0.3983598348433054,-0.01265382902037118,-0.027918089120973433,-0.003978270335175931,0.10155952372575791,0.10155952372575791
2016-05-06,-0.12170986434433688,0.6001799999999999,5.0,2057.1,-0.003978270335175931,-0.003978270335175931,-0.12170986434433688,-0.003978270335175931,-0.5200696991876422,-0.00511734430577339,0.08612849394477504,0.08612849394477504
2016-05-13,0.15715760356771608,0.8138,5.0,2046.6,-0.00511734430577339,-0.00511734430577339,0.15715760356771608,-0.00511734430577339,0.27886746791205297,0.0027812357824071325,0.09314056666660576,0.09314056666660576
2016-05-20,-0.17708785679165237,0.5748800000000001,5.0,2052.3,0.0027812357824071325,0.0027812357824071325,-0.17708785679165237,0.0027812357824071325,-0.3342454603593684,0.022547565984898554,0.10292897947538027,0.10292897947538027
2016-05-27,-0.21511529972215654,0.59382,5.0,2099.1,0.022547565984898554,0.022547565984898554,-0.21511529972215654,0.022547565984898554,-0.03802744293050417,0.0,0.11293225522453389,0.11293225522453389
2016-06-03,-0.8933386568230767,0.1634,4.0,2099.1,0.0,0.0,-0.8933386568230767,0.0,-0.6782233571009202,-0.001430206193446062,0.101304617703504,0.101304617703504
2016-06-10,-0.29675845007053236,0.53106,5.0,2096.1,-0.001430206193446062,-0.001430206193446062,-0.29675845007053236,-0.001430206193446062,0.5965802067525443,-0.01195032578918689,0.09369150096218659,0.09369150096218659
2016-06-17,-1.2404839574871862,-0.20260000000000003,5.0,2071.2,-0.01195032578918689,-0.01195032578918689,-1.2404839574871862,-0.01195032578918689,-0.9437255074166538,-0.0164536642813618,0.08225900235578364,0.08225900235578364
2016-06-24,-0.1515032828229488,0.4984,5.0,2037.4,-0.0164536642813618,-0.0164536642813618,-0.1515032828229488,-0.0164536642813618,1.0889806746642374,0.0316428592986924,0.14984427289060667,0.14984427289060667
2016-07-01,0.34915514502517875,0.85838,5.0,2102.9,0.0316428592986924,0.0316428592986924,0.34915514502517875,0.0316428592986924,0.5006584278481275,0.012757685789896488,0.19117679501708,0.19117679501708
2016-07-08,0.5197292100043157,0.976575,4.0,2129.9,0.012757685789896488,0.012757685789896488,0.5197292100043157,0.012757685789896488,0.17057406497913696,0.014819918919452372,0.19950229740389977,0.19950229740389977
2016-07-15,0.011932843096372547,0.6060800000000001,5.0,2161.7,0.014819918919452372,0.014819918919452372,0.011932843096372547,0.014819918919452372,-0.5077963669079432,0.0061337153587774735,0.1944741779825392,0.1944741779825392
2016-07-22,0.5419783110016342,0.9922000000000001,5.0,2175.0,0.0061337153587774735,0.0061337153587774735,0.5419783110016342,0.0061337153587774735,0.5300454679052616,-0.0006438854106465351,0.1943825091115863,0.1943825091115863
2016-07-29,0.5059674118208137,0.97948,5.0,2173.6,-0.0006438854106465351,-0.0006438854106465351,0.5059674118208137,-0.0006438854106465351,-0.036010899180820455,0.0042694888681789785,0.0826205327369128,0.0826205327369128
2016-08-05,0.5015984310965954,0.9882,5.0,2182.9,0.0042694888681789785,0.0042694888681789785,0.5015984310965954,0.0042694888681789785,-0.004368980724218319,0.000549576382048561,0.0747985380311108,0.0747985380311108
2016-08-12,0.03819918297730677,0.65974,5.0,2184.1,0.000549576382048561,0.000549576382048561,0.03819918297730677,0.000549576382048561,-0.4633992481192886,-9.157509163903867e-05,0.053824268111399114,0.053824268111399114
2016-08-19,0.04774977939345924,0.67294,5.0,2183.9,-9.157509163903867e-05,-9.157509163903867e-05,0.04774977939345924,-9.157509163903867e-05,0.009550596416152468,-0.00684603744385212,0.054879334887865276,0.054879334887865276
2016-08-26,-0.12115268474061654,0.5903600000000001,5.0,2169.0,-0.00684603744385212,-0.00684603744385212,-0.12115268474061654,-0.00684603744385212,-0.16890246413407578,0.005058644956260298,0.05561100888003574,0.05561100888003574
2016-09-02,0.3953830006941751,0.95648,5.0,2180.0,0.005058644956260298,0.005058644956260298,0.3953830006941751,0.005058644956260298,0.5165356854347917,-0.024236294700868997,0.05529516369574157,0.05529516369574157
2016-09-09,0.4163396347706228,0.9803000000000001,3.0,2127.8,-0.024236294700868997,-0.024236294700868997,0.4163396347706228,-0.024236294700868997,0.02095663407644771,0.00534334526541292,0.09845087053020646,0.09845087053020646
2016-09-16,-0.3336458430066536,0.60338,5.0,2139.2,0.00534334526541292,0.00534334526541292,-0.3336458430066536,0.00534334526541292,-0.7499854777772764,0.01184985635813112,0.1260147406086688,0.1260147406086688
2016-09-23,0.2582742391908512,0.9517199999999999,5.0,2164.7,0.01184985635813112,0.01184985635813112,0.2582742391908512,0.01184985635813112,0.5919200821975048,0.0016616666643623286,0.13432013653932268,0.13432013653932268
2016-09-30,-0.4572731260464951,0.5607,5.0,2168.3,0.0016616666643623286,0.0016616666643623286,-0.4572731260464951,0.0016616666643623286,-0.7155473652373463,-0.006756157119625091,0.14579113165461965,0.14579113165461965
2016-10-07,0.3512222496326944,0.9873,5.0,2153.7,-0.006756157119625091,-0.006756157119625091,0.3512222496326944,-0.006756157119625091,0.8084953756791895,-0.00965785377919642,0.14689484450146026,0.14689484450146026
2016-10-14,0.3134291597426654,0.97585,4.0,2133.0,-0.00965785377919642,-0.00965785377919642,0.3134291597426654,-0.00965785377919642,-0.037793089890029,0.003836980047875541,0.09754262680431104,0.09754262680431104
2016-10-21,-1.0160500478133287,0.21414,5.0,2141.2,0.003836980047875541,0.003836980047875541,-1.0160500478133287,0.003836980047875541,-1.3294792075559942,-0.006936010560245164,0.08866487963968134,0.08866487963968134
2016-10-28,0.31506250623083965,0.9400600000000001,5.0,2126.4,-0.006936010560245164,-0.006936010560245164,0.31506250623083965,-0.006936010560245164,1.3311125540441684,-0.01956563506503013,0.07307345695128034,0.07307345695128034
2016-11-04,-0.7020154719340975,0.28352,5.0,2085.2,-0.01956563506503013,-0.01956563506503013,-0.7020154719340975,-0.01956563506503013,-1.017077978164937,0.03727841287462947,0.06775948496257117,0.06775948496257117
2016-11-11,-0.29016470095557667,0.515875,4.0,2164.4,0.03727841287462947,0.03727841287462947,-0.29016470095557667,0.03727841287462947,0.41185077097852085,0.00805287006002461,0.1027137023839329,0.1027137023839329
2016-11-18,0.40332173040978914,0.96158,5.0,2181.9,0.00805287006002461,0.00805287006002461,0.40332173040978914,0.00805287006002461,0.6934864313653658,0.014288557619394675,0.10426682260949695,0.10426682260949695
2016-11-25,0.4114164336415881,0.981125,4.0,2213.3,0.014288557619394675,0.014288557619394675,0.4114164336415881,0.014288557619394675,0.00809470323179895,-0.009715866858693342,0.1041542668951393,0.1041542668951393
2016-12-02,0.3109243215167119,0.93348,5.0,2191.9,-0.009715866858693342,-0.009715866858693342,0.3109243215167119,-0.009715866858693342,-0.10049211212487619,0.030374802262028235,0.09818315650930844,0.09818315650930844
2016-12-09,0.4074813299180657,0.98896,5.0,2259.5,0.030374802262028235,0.030374802262028235,0.4074813299180657,0.030374802262028235,0.09655700840135378,-0.0006197981427384369,0.06938678946103159,0.06938678946103159
2016-12-16,0.3919062080706249,0.9890800000000001,5.0,2258.1,-0.0006197981427384369,-0.0006197981427384369,0.3919062080706249,-0.0006197981427384369,-0.01557512184744081,0.0025210654897239743,0.07709415499682906,0.07709415499682906
2016-12-23,-0.06640217487367853,0.73906,5.0,2263.8,0.0025210654897239743,0.0025210654897239743,-0.06640217487367853,0.0025210654897239743,-0.4583083829443034,-0.011104809181115312,0.07465893211433534,0.07465893211433534
2016-12-30,0.366893135955552,0.9935,4.0,2238.8,-0.011104809181115312,-0.011104809181115312,0.366893135955552,-0.011104809181115312,0.43329531082923056,0.016918779046535087,0.07986032912673453,0.07986032912673453
2017-01-06,0.5516708538617798,0.4776,4.0,2277.0,0.016918779046535087,0.016918779046535087,0.5516708538617798,0.016918779046535087,0.18477771790622782,-0.001054574313395493,0.08259841549491499,0.08259841549491499
2017-01-13,0.3938197681953179,0.9784599999999999,5.0,2274.6,-0.001054574313395493,-0.001054574313395493,0.3938197681953179,-0.001054574313395493,-0.15785108566646194,-0.0014518579729734262,0.06697467231133608,0.06697467231133608
2017-01-20,-0.41093633683586256,0.3354333333333333,3.0,2271.3,-0.0014518579729734262,-0.0014518579729734262,-0.41093633683586256,-0.0014518579729734262,-0.8047561050311804,0.010249761218559252,0.061861616482729115,0.061861616482729115
2017-01-27,0.40048748369226805,0.99284,5.0,2294.7,0.010249761218559252,0.010249761218559252,0.40048748369226805,0.010249761218559252,0.8114238205281306,0.0011759327153739291,0.06957938289748869,0.06957938289748869
2017-02-03,-0.21537840554510876,0.59802,5.0,2297.4,0.0011759327153739291,0.0011759327153739291,-0.21537840554510876,0.0011759327153739291,-0.6158658892373768,0.008106687942362415,0.05906848138029701,0.05906848138029701
2017-02-10,-0.5926985704738842,0.21232,5.0,2316.1,0.008106687942362415,0.008106687942362415,-0.5926985704738842,0.008106687942362415,-0.3773201649287754,0.01504109945104122,0.0599319363731096,0.0599319363731096
2017-02-17,0.44966011319070043,0.989625,4.0,2351.2,0.01504109945104122,0.01504109945104122,0.44966011319070043,0.01504109945104122,1.0423586836645846,0.006824229090391509,0.0583467623400939,0.0583467623400939
2017-02-24,0.4102725610301676,0.984925,4.0,2367.3,0.006824229090391509,0.006824229090391509,0.4102725610301676,0.006824229090391509,-0.0393875521605328,0.00665209593421924,0.05163655143668671,0.05163655143668671
2017-03-03,-0.27927753725481275,0.46094999999999997,4.0,2383.1,0.00665209593421924,0.00665209593421924,-0.27927753725481275,0.00665209593421924,-0.6895500982849804,-0.004415760902315485,0.06632694995365579,0.06632694995365579
2017-03-10,0.274073669285168,0.882425,4.0,2372.6,-0.004415760902315485,-0.004415760902315485,0.274073669285168,-0.004415760902315485,0.5533512065399808,0.0023574987764755193,0.0680773802628553,0.0680773802628553
2017-03-17,-0.10105959054893568,0.5969,5.0,2378.2,0.0023574987764755193,0.0023574987764755193,-0.10105959054893568,0.0023574987764755193,-0.3751332598341037,-0.014485027306575088,0.06981683853880094,0.06981683853880094
2017-03-24,0.4106459647738629,0.98385,4.0,2344.0,-0.014485027306575088,-0.014485027306575088,0.4106459647738629,-0.014485027306575088,0.5117055553227986,0.007946161172526462,0.08055503109320099,0.08055503109320099
2017-03-31,0.4064928167566627,0.9946200000000001,5.0,2362.7,0.007946161172526462,0.007946161172526462,0.4064928167566627,0.007946161172526462,-0.004153148017200181,-0.0030520137293339428,0.06672666015376798,0.06672666015376798
2017-04-07,0.2922485446665273,0.93528,5.0,2355.5,-0.0030520137293339428,-0.0030520137293339428,0.2922485446665273,-0.0030520137293339428,-0.11424427209013543,-0.011356966060351413,0.06618203677225802,0.06618203677225802
2017-04-14,0.35492332261400406,0.9892799999999999,5.0,2328.9,-0.011356966060351413,-0.011356966060351413,0.35492332261400406,-0.011356966060351413,0.06267477794747678,0.008465930502233656,0.06069397312722529,0.06069397312722529
2017-04-21,0.31079658962313783,0.9699199999999999,5.0,2348.7,0.008465930502233656,0.008465930502233656,0.31079658962313783,0.008465930502233656,-0.044126732990866224,0.01500165470192306,0.06166724024106582,0.06166724024106582
2017-04-28,0.2881675093592412,0.9674400000000001,5.0,2384.2,0.01500165470192306,0.01500165470192306,0.2881675093592412,0.01500165470192306,-0.02262908026389665,0.006313389842474544,0.07086091055768225,0.07086091055768225
2017-05-05,0.20077264852508625,0.91898,5.0,2399.3,0.006313389842474544,0.006313389842474544,0.20077264852508625,0.006313389842474544,-0.08739486083415493,-0.003507164047487769,0.06932431870786358,0.06932431870786358
2017-05-12,0.266836706179424,0.9858,5.0,2390.9,-0.003507164047487769,-0.003507164047487769,0.266836706179424,-0.003507164047487769,0.06606405765433776,-0.0038553456797105535,0.06821582373078844,0.06821582373078844
2017-05-19,0.2615331105873141,0.99454,5.0,2381.7,-0.0038553456797105535,-0.0038553456797105535,0.2615331105873141,-0.0038553456797105535,-0.005303595592109911,0.01421597677200071,0.08787593606215176,0.08787593606215176
2017-05-26,0.25189083042966504,0.9959200000000001,5.0,2415.8,0.01421597677200071,0.01421597677200071,0.25189083042966504,0.01421597677200071,-0.009642280157649064,0.009598623614252353,0.07981714796067092,0.07981714796067092
2017-06-02,0.21291291575996996,0.9934999999999999,4.0,2439.1,0.009598623614252353,0.009598623614252353,0.21291291575996996,0.009598623614252353,-0.03897791466969508,-0.0029973949231126037,0.08347352881353644,0.08347352881353644
2017-06-09,-0.9493212046917326,0.58662,5.0,2431.8,-0.0029973949231126037,-0.0029973949231126037,-0.9493212046917326,-0.0029973949231126037,-1.1622341204517026,0.0005755395842322177,0.08391617326006512,0.08391617326006512
2017-06-16,0.17340584339711243,0.98774,5.0,2433.2,0.0005755395842322177,0.0005755395842322177,0.17340584339711243,0.0005755395842322177,1.1227270480888452,0.0020938117061357845,0.04745379685532817,0.04745379685532817
2017-06-23,-0.505263706642361,0.78366,5.0,2438.3,0.0020938117061357845,0.0020938117061357845,-0.505263706642361,0.0020938117061357845,-0.6786695500394734,-0.006129562355263841,0.054986652582603344,0.054986652582603344
