date,polarity_mean,n_docs,ptsi_z,shock_flag
2016-01-04,-0.9279,1,,0.0
2016-01-05,0.9866,1,,0.0
2016-01-06,0.8647,1,0.5195535152705534,0.0
2016-01-07,0.988,1,0.5433212820139747,0.0
2016-01-08,0.9861,1,0.48156970423454404,0.0
2016-01-11,0.9972,1,0.4496049252169173,0.0
2016-01-12,0.1779,1,-0.5541689310140595,-0.0
2016-01-13,0.4047,1,-0.2286686236571648,-0.0
2016-01-14,0.9851,1,0.5821765999247009,0.0
2016-01-15,0.9977,1,0.5629143774279967,0.0
2016-01-19,0.9989,1,0.5327461366476811,0.0
2016-01-20,0.9977,1,0.5038072979520722,0.0
2016-01-21,-0.9658,1,-2.1288981057375644,-1.0
2016-01-22,0.997,1,0.5542613236317327,0.0
2016-01-26,0.9719,1,0.49757013652487464,0.0
2016-01-27,0.9865,1,0.4990245101293332,0.0
2016-01-28,0.743,1,0.1309425075108442,0.0
2016-01-29,0.9987,1,0.5076983929243374,0.0
2016-02-01,0.9872,1,0.4740681672631394,0.0
2016-02-02,0.9697,1,0.4328775121005608,0.0
2016-02-03,0.9929,1,0.457823564323407,0.0
2016-02-04,0.9844,1,0.43179207100749467,0.0
2016-02-05,-0.9803,1,-2.438354565399353,-1.0
2016-02-08,0.9908,1,0.4821850144448387,0.0
2016-02-09,-0.9706,1,-2.1737865010540895,-1.0
2016-02-10,0.9973,1,0.5256001556117805,0.0
2016-02-11,0.9888,1,0.5019371240025441,0.0
2016-02-12,0.9727,1,0.46878734840060476,0.0
2016-02-16,0.9986,1,0.49533791532035726,0.0
2016-02-17,0.9932,1,0.4775918959067948,0.0
2016-02-18,0.9843,1,0.455488787772897,0.0
2016-02-19,0.9947,1,0.46225302487410086,0.0
2016-02-22,0.9929,1,0.4512363644246142,0.0
2016-02-23,0.9896,1,0.43843078165786636,0.0
2016-02-24,-0.0772,1,-1.1801111011930359,-0.0
2016-02-25,0.9953,1,0.47101721355688886,0.0
2016-02-26,-0.9725,1,-2.3597133028388018,-1.0
2016-02-29,0.9732,1,0.4640084856972919,0.0
2016-03-01,-0.6549,1,-1.8191012899438515,-0.0
2016-03-03,0.9963,1,0.5211000178278326,0.0
2016-03-04,-0.991,1,-2.16192510926674,-1.0
2016-03-07,0.9887,1,0.5306365458134457,0.0
2016-03-08,0.9957,1,0.5322554581330903,0.0
2016-03-09,0.9889,1,0.5153443394493353,0.0
2016-03-10,-0.9972,1,-2.1204232262409195,-1.0
2016-03-11,0.1027,1,-0.636399008939516,-0.0
2016-03-14,0.8663,1,0.389053684755007,0.0
2016-03-15,0.9937,1,0.5549147580538623,0.0
2016-03-16,0.9987,1,0.5543129490391724,0.0
2016-03-17,0.9612,1,0.4962683671127938,0.0
2016-03-18,0.891,1,0.39403417202237667,0.0
2016-03-21,0.9896,1,0.5260151422385795,0.0
