date,polarity_mean,n_docs,ptsi_z,shock_flag
2015-01-02,0.9947,1,,0.0
2015-01-05,0.9885,1,,0.0
2015-01-06,0.9945,1,0.5487348336412355,0.0
2015-01-07,0.9984,1,1.0679470721459385,0.0
2015-01-08,0.9935,1,-0.11812488464368683,-0.0
2015-01-09,0.998,1,0.9470788831585714,0.0
2015-01-12,0.9956,1,0.25982548475146977,0.0
2015-01-13,0.9828,1,-2.0052764432584933,-1.0
2015-01-14,0.9863,1,-1.1446327856251854,-0.0
2015-01-15,0.9648,1,-2.4604490946420534,-1.0
2015-01-16,0.995,1,0.49394098235101824,0.0
2015-01-20,0.9977,1,0.722068500218524,0.0
2015-01-21,0.9715,1,-1.6848194309774955,-0.0
2015-01-22,-0.873,1,-3.47367137661917,-1.0
2015-01-23,0.9925,1,0.2642630151114548,0.0
2015-01-26,0.9837,1,0.23820665551006187,0.0
2015-01-27,0.9928,1,0.2500231131962665,0.0
2015-01-28,0.9971,1,0.2521649428626886,0.0
2015-01-29,0.8132,1,-0.16225767778910974,-0.0
2015-02-02,0.9838,1,0.23112476185450476,0.0
2015-02-03,0.9991,1,0.26127446326717135,0.0
2015-02-04,0.4767,1,-0.9771692669617575,-0.0
2015-02-05,0.9912,1,0.2817921662490554,0.0
2015-02-06,0.9853,1,0.26118744598374194,0.0
2015-02-09,0.9976,1,0.28656425371619426,0.0
2015-02-10,0.9825,1,0.2421647778304278,0.0
2015-02-11,0.9788,1,0.2278881678510823,0.0
2015-02-12,0.9955,1,0.26814380993727915,0.0
2015-02-13,0.9878,1,0.24245469897964803,0.0
2015-02-17,0.9866,1,0.23496984541092097,0.0
2015-02-18,-0.5267,1,-3.2258575156151736,-1.0
2015-02-19,0.9934,1,0.3094992831270042,0.0
2015-02-23,0.4466,1,-0.9542505869589312,-0.0
2015-02-24,0.9952,1,0.3383375822608083,0.0
2015-02-25,0.993,1,0.3278752322649174,0.0
2015-02-26,0.9958,1,0.32960762111701825,0.0
2015-02-27,0.9986,1,0.3315303615683764,0.0
2015-03-02,0.9861,1,0.2961326164679714,0.0
2015-03-03,0.9974,1,0.32013862475265015,0.0
2015-03-04,0.9931,1,0.30499003266813407,0.0
2015-03-05,0.9982,1,0.3139714149373614,0.0
2015-03-06,0.9888,1,0.2857193284104215,0.0
2015-03-09,0.9983,1,0.30694151542282677,0.0
2015-03-10,0.9877,1,0.27524331986441203,0.0
2015-03-11,0.9974,1,0.2978615122062111,0.0
2015-03-12,0.987,1,0.2663627075778859,0.0
2015-03-13,0.9973,1,0.2914300312313522,0.0
2015-03-16,-0.6124,1,-3.5419653844138175,-1.0
2015-03-17,-0.128,1,-2.226406378495603,-1.0
2015-03-18,0.9636,1,0.27815381369025194,0.0
2015-03-19,0.8464,1,0.006297494511579643,0.0
2015-03-20,0.5187,1,-0.7499136963802079,-0.0
2015-03-23,0.4019,1,-1.0050700579311627,-0.0
2015-03-24,0.9966,1,0.38944534313461404,0.0
2015-03-25,0.9953,1,0.38237194387265827,0.0
2015-03-26,0.9983,1,0.3855800609382752,0.0
2015-03-27,0.9916,1,0.36580004794186727,0.0
2015-03-30,0.9736,1,0.3190758574775016,0.0
2015-03-31,0.986,1,0.34612969495033585,0.0
2015-04-01,0.9974,1,0.3707189948685224,0.0
2015-04-02,0.9973,1,0.37034809983503936,0.0
2015-04-03,0.9732,1,0.31119047141258,0.0
2015-04-06,0.9821,1,0.33387430769447046,0.0
2015-04-07,0.9725,1,0.3112103240880743,0.0
2015-04-08,0.8762,1,0.07678935811223479,0.0
2015-04-10,0.9934,1,0.36863724974312895,0.0
2015-04-13,0.9887,1,0.35726552557919283,0.0
2015-04-14,-0.2023,1,-2.4268492579786196,-1.0
2015-04-15,0.9968,1,0.404279686494027,0.0
2015-04-16,0.9973,1,0.40398881280194376,0.0
2015-04-17,0.9504,1,0.2952449624638764,0.0
2015-04-20,0.9884,1,0.3854007431951643,0.0
2015-04-21,0.891,1,0.15866471669859916,0.0
2015-04-22,0.9985,1,0.3982543801758797,0.0
2015-04-23,0.9908,1,0.3769650561398383,0.0
2015-04-24,0.9967,1,0.3926555170593482,0.0
2015-04-27,-0.296,1,-2.9031545874627462,-1.0
2015-04-28,0.9027,1,0.1813865451398771,0.0
2015-04-29,0.9907,1,0.39964375562701665,0.0
2015-04-30,0.956,1,0.31180810532710385,0.0
2015-05-01,0.9867,1,0.3913381001739826,0.0
2015-05-04,0.9888,1,0.37709410898538653,0.0
2015-05-05,0.9939,1,0.390152487972502,0.0
2015-05-06,0.999,1,0.4026607237472257,0.0
2015-05-07,0.9951,1,0.3926998137954407,0.0
2015-05-08,0.998,1,0.3994285988280254,0.0
2015-05-11,0.9991,1,0.40126385453336244,0.0
2015-05-12,-0.2705,1,-2.6523445739059053,-1.0
2015-05-13,0.9858,1,0.39566638413954275,0.0
2015-05-14,0.9304,1,0.26372978666793534,0.0
2015-05-15,0.9966,1,0.4012843838139892,0.0
2015-05-18,0.9826,1,0.36423945193144125,0.0
2015-05-19,0.9949,1,0.37604393788185936,0.0
2015-05-20,-0.5158,1,-3.2944376790703678,-1.0
2015-05-21,0.967,1,0.3340123113657167,0.0
