date,polarity_mean,n_docs,ptsi_z,shock_flag
2020-06-03,0.9981,1,0.38716889379900177,0.0
2020-06-04,0.9924,1,0.37582730742957626,0.0
2020-06-05,0.9862,1,0.36359728670109515,0.0
2020-06-08,0.9884,1,0.3679553979433974,0.0
2020-06-09,0.9988,1,0.3846065724295067,0.0
2020-06-10,0.9982,1,0.3830246956045915,0.0
2020-06-11,0.9883,1,0.36369945295525663,0.0
2020-06-12,0.9309,1,0.25197471956786266,0.0
2020-06-15,0.9873,1,0.36444802945320665,0.0
2020-06-16,0.9957,1,0.37687590648036656,0.0
2020-06-17,0.9889,1,0.3635829184743383,0.0
2020-06-18,0.9974,1,0.37995254782702054,0.0
2020-06-19,0.9929,1,0.37092175449974624,0.0
2020-06-23,0.9941,1,0.37322072858528943,0.0
2020-06-24,0.5373,1,-0.5177427434368643,-0.0
2020-06-25,0.9984,1,0.3699620192087659,0.0
2020-06-26,0.9799,1,0.3150518177169634,0.0
2020-06-29,0.9958,1,0.34770012408495377,0.0
2020-06-30,0.9656,1,0.285137864695252,0.0
2020-07-01,0.9601,1,0.2374189774220283,0.0
2020-07-02,0.9985,1,0.3006882862261003,0.0
2020-07-06,0.9979,1,0.2979556342192017,0.0
2020-07-07,0.9971,1,0.29316859125742306,0.0
2020-07-08,-0.3842,1,-3.1642871165053097,-1.0
2020-07-09,0.9954,1,0.3104202568568892,0.0
2020-07-10,0.9939,1,0.30645730580202674,0.0
2020-07-13,0.9911,1,0.29939595333451213,0.0
2020-07-14,0.9873,1,0.2894131002002123,0.0
2020-07-15,0.9946,1,0.3071160076271491,0.0
2020-07-16,0.9951,1,0.308489076600353,0.0
2020-07-17,0.9839,1,0.28085357547699014,0.0
2020-07-20,-0.9633,1,-3.91066711078039,-1.0
2020-07-21,0.9927,1,0.32946543173722076,0.0
2020-07-22,0.9936,1,0.3314203372917072,0.0
2020-07-23,0.9948,1,0.334106063983398,0.0
2020-07-27,0.9946,1,0.33358812282562167,0.0
2020-07-28,0.9961,1,0.33678724878795624,0.0
2020-07-29,0.9957,1,0.3359766090812025,0.0
2020-07-30,-0.7506,1,-3.096828459737506,-1.0
2020-07-31,0.9274,1,0.2318453915558157,0.0
2020-08-04,0.8225,1,0.02945699927028641,0.0
2020-08-05,0.9838,1,0.33110084263386186,0.0
2020-08-06,0.9918,1,0.3472350102307579,0.0
2020-08-07,0.9444,1,0.252989128548948,0.0
2020-08-10,0.9949,1,0.35388751505961447,0.0
2020-08-11,0.9986,1,0.3606684164229734,0.0
2020-08-12,0.9956,1,0.35417117218379834,0.0
2020-08-13,0.9967,1,0.3285292060485131,0.0
2020-08-14,0.9898,1,0.3129768959052744,0.0
2020-08-18,0.9312,1,0.18271473781975486,0.0
2020-08-19,0.9982,1,0.30602676345686025,0.0
2020-08-20,0.9971,1,0.3029608085047838,0.0
2020-08-21,0.9946,1,0.2862792471765467,0.0
2020-08-24,0.9939,1,0.26559543496889887,0.0
2020-08-25,-0.9855,1,-4.11408069290908,-1.0
2020-08-26,0.9975,1,0.30530644398401524,0.0
2020-08-27,0.993,1,0.29544770933717024,0.0
2020-08-28,0.9779,1,0.26248078226214117,0.0
2020-08-31,-0.9371,1,-3.4978560814367623,-1.0
2020-09-01,0.9928,1,0.3266514519396336,0.0
2020-09-02,0.9595,1,0.26203727600741933,0.0
2020-09-03,0.9894,1,0.3214229879240119,0.0
2020-09-04,0.9937,1,0.3296733181647627,0.0
2020-09-08,0.9841,1,0.31079867202908806,0.0
2020-09-09,0.9858,1,0.31464339270785413,0.0
2020-09-10,0.9978,1,0.3384512127953646,0.0
2020-09-11,0.9884,1,0.31980958257848896,0.0
2020-09-14,0.997,1,0.3344762666685202,0.0
2020-09-15,0.9947,1,0.32964783712837054,0.0
2020-09-16,0.9336,1,0.21075341333432637,0.0
2020-09-17,-0.9539,1,-3.15787387635444,-1.0
2020-09-18,0.9986,1,0.3677574366592253,0.0
2020-09-21,0.9976,1,0.365791264850877,0.0
2020-09-22,0.9905,1,0.35309367358451665,0.0
2020-09-23,0.9876,1,0.3346076502064285,0.0
2020-09-24,0.9786,1,0.31900342650618957,0.0
2020-09-25,0.9986,1,0.3545248920274937,0.0
2020-09-28,0.9973,1,0.3521245105008964,0.0
2020-09-29,0.99,1,0.33811630391460734,0.0
2020-09-30,0.9333,1,0.23652445718160242,0.0
2020-10-01,-0.4025,1,-2.058197903592639,-1.0
2020-10-02,0.9153,1,0.23987145003665392,0.0
2020-10-05,0.9961,1,0.3807578377724952,0.0
2020-10-06,0.9935,1,0.34838896777530215,0.0
2020-10-07,0.9752,1,0.3160040824130039,0.0
2020-10-08,0.9952,1,0.35209679335010663,0.0
2020-10-09,0.9925,1,0.34717108844648564,0.0
2020-10-13,0.9437,1,0.2604168201591536,0.0
2020-10-14,-0.9186,1,-2.8325079677304084,-1.0
2020-10-15,0.8658,1,0.1685026134429916,0.0
2020-10-16,0.998,1,0.39032694293268916,0.0
2020-10-19,0.9987,1,0.3636723932560034,0.0
2020-10-20,0.9946,1,0.35615895978914613,0.0
2020-10-21,0.7603,1,-0.06248950534045083,-0.0
2020-10-22,0.9988,1,0.3711042244579166,0.0
2020-10-23,0.9982,1,0.369888965368585,0.0
2020-10-27,0.9958,1,0.3655350726003466,0.0
2020-10-28,0.9954,1,0.36481802359925436,0.0
2020-10-29,0.987,1,0.3191345269224171,0.0
2020-10-30,0.9887,1,0.3202904054167576,0.0
2020-11-02,0.9735,1,0.2854765942060796,0.0
2020-11-03,0.9938,1,0.3247496908395573,0.0
2020-11-04,0.9989,1,0.3344488048021502,0.0
2020-11-05,0.9889,1,0.313356404552332,0.0
2020-11-06,-0.0253,1,-1.5975235185658412,-1.0
2020-11-09,0.6705,1,-0.258557879702713,-0.0
2020-11-10,0.9979,1,0.3668728996853711,0.0
2020-11-12,0.9975,1,0.3660797627056046,0.0
2020-11-13,0.996,1,0.3629905973979519,0.0
2020-11-16,0.9937,1,0.3563920795185294,0.0
2020-11-17,0.9905,1,0.3505589280173211,0.0
2020-11-18,0.9794,1,0.32999377928269613,0.0
2020-11-19,0.9946,1,0.35902184980034385,0.0
2020-11-20,0.9932,1,0.35637337494380017,0.0
2020-11-23,0.7402,1,-0.2033409117093802,-0.0
2020-11-24,0.9946,1,0.3404132223769273,0.0
2020-11-25,0.9992,1,0.34999569613869136,0.0
2020-11-27,0.9967,1,0.3439080912745274,0.0
2020-11-30,0.997,1,0.31747286147796333,0.0
2020-12-01,0.831,1,-0.08435520037542985,-0.0
2020-12-02,0.995,1,0.3178408572094631,0.0
2020-12-03,-0.8271,1,-3.606966478515199,-1.0
2020-12-04,0.9602,1,0.27166473369448113,0.0
2020-12-07,0.9806,1,0.31607627462596455,0.0
2020-12-08,0.989,1,0.3341778850581788,0.0
2020-12-09,0.996,1,0.3494425037134061,0.0
2020-12-10,0.9789,1,0.3127101606188985,0.0
2020-12-11,0.9923,1,0.34198530643770536,0.0
2020-12-14,0.9977,1,0.35358446659662446,0.0
2020-12-15,0.9369,1,0.22149043741784924,0.0
2020-12-16,0.9897,1,0.30867329666064197,0.0
2020-12-17,0.9911,1,0.3125496602917738,0.0
2020-12-18,0.9987,1,0.3316579103661412,0.0
2020-12-21,0.9749,1,0.2723673921050979,0.0
2020-12-22,0.9965,1,0.32641761025177546,0.0
2020-12-23,-0.9947,1,-3.9463625897655112,-1.0
2020-12-28,0.9971,1,0.3517040163575244,0.0
2020-12-29,-0.7228,1,-3.0290472089280813,-1.0
2020-12-30,-0.9926,1,-3.1820747061167642,-1.0
2020-12-31,0.9957,1,0.4004366423029416,0.0
