date,beta
2016-09-02,-0.0004942752119834248
2016-09-07,-0.0004853662656095557
2016-09-08,-0.0004374944133210049
2016-09-09,-0.0004638415274354508
2016-09-12,-0.0005825798230255871
2016-09-13,-0.00043124650688764285
2016-09-14,-0.00047042907827019915
2016-09-15,-0.00046361824344296946
2016-09-16,-0.0004642975969151581
2016-09-19,-0.00032685901644836793
2016-09-20,-0.000339744112525896
2016-09-21,-0.00034281809308030046
2016-09-22,-0.00031837848557963696
2016-09-23,-0.0002935161743045195
2016-09-26,-0.0003054875064463595
2016-09-27,-0.00015975620530247423
2016-09-28,2.350301327691518e-05
2016-09-29,2.046914506249151e-05
2016-09-30,0.0001709141094410301
2016-10-03,0.0001702021378687787
2016-10-04,0.00016511435647621224
2016-10-05,0.00019106048077590748
2016-10-06,0.0001618859414106359
2016-10-07,0.00021287145066081013
2016-10-11,0.00019325085882124235
2016-10-12,0.00018263919632390127
2016-10-13,0.00015663499114745182
2016-10-14,0.00033152895453449007
2016-10-17,0.00033173529479618464
2016-10-18,0.00039384568556086435
2016-10-19,0.0002078425204335743
2016-10-20,0.0002041768927566173
2016-10-21,0.00019746291287089376
2016-10-24,0.00021652812630622282
2016-10-25,0.00023179692623163294
2016-10-26,0.0002363467239638239
2016-10-27,0.00022521939240749934
2016-10-28,0.00021339279044155213
2016-10-31,0.0002348121333597922
2016-11-01,0.0002533512244483338
2016-11-02,0.000499720661324282
2016-11-03,0.0006320131241972708
2016-11-04,0.0006329892870505905
2016-11-07,0.0006274733720799857
2016-11-08,0.0006924422408761225
2016-11-09,0.000703091232874122
2016-11-10,0.0006970193043549815
2016-11-14,0.0005806821617163876
2016-11-15,0.0005813012648279655
2016-11-16,0.000638978200154917
2016-11-17,0.000600555343269101
2016-11-18,0.0006514573722113131
2016-11-21,0.0006646511727626778
2016-11-22,0.0007005243054002468
2016-11-23,0.0006904726510318614
2016-11-25,0.0007007654215959472
2016-11-28,0.0006662014827015292
2016-11-29,0.0006282829848834285
2016-11-30,0.0006554997309409746
2016-12-01,0.0006335088135130725
2016-12-02,0.0006366466100403497
2016-12-05,0.000634238689836846
2016-12-06,0.0007298326534506264
2016-12-07,0.0007500607817488621
2016-12-08,0.0007753710201343666
2016-12-09,0.0008542354186403445
2016-12-12,0.0008611006019961048
2016-12-13,0.0008636220309566193
2016-12-14,0.0008708097575733751
2016-12-15,0.0008757445628541027
2016-12-16,0.0008936283522707361
2016-12-19,0.0008823309557260751
2016-12-20,0.0010016065748397448
2016-12-21,0.0009692875327091665
2016-12-22,0.0009745758610067593
2016-12-23,0.0009744546073394852
2016-12-27,0.0009711912320042624
2016-12-28,0.0009254048306230136
2016-12-29,0.0010213895184867745
2016-12-30,0.0011048115692931745
2017-01-03,0.0010223556879690604
2017-01-04,0.0009515798335150938
2017-01-05,0.0008945742587589858
2017-01-06,0.000895505117459632
2017-01-09,0.0009337027707300894
2017-01-10,0.0008959107414990587
2017-01-11,0.0009013581349338882
2017-01-12,0.0008446408597025794
2017-01-13,0.0008245551014093672
